meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
Boiler 3 Heat Meter HM-C-01,,,,67.61,Energy Centre,07/05/2020 06:30
HM-RC-01,510,,,,Building_6,07/05/2020 06:30
HM-RW-01,,,,68.785,Building_5,07/05/2020 06:30
ACB TX2 MAIN INCOMER,29,,,,Building_10,07/05/2020 06:30
Auditoriums,2,,,,Building_10,07/05/2020 06:30
HM-TI-01,300,,,,Building_10,07/05/2020 06:30
IOP Labs,0,,,,Building_10,07/05/2020 06:30
HM-JW-01,150,,,,Building_3,07/05/2020 06:30
HM-SC-01,,,88.29,,Building_11,07/05/2020 06:30
HM-TI-01,,,,72.895,Building_10,07/05/2020 06:30
Kitchens,1,,,,Building_10,07/05/2020 06:30
HM-TG-01,,0,,,Building_14,07/05/2020 06:30
SHD Labs,2,,,,Building_10,07/05/2020 06:30
BIO Labs,0,,,,Building_10,07/05/2020 06:30
HM-JA-01,,,,76.08,Building_4,07/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,2120,,,,Energy Centre,07/05/2020 06:30
HM-GH-01,,33.145,,,Building_12,07/05/2020 06:30
HM-SU-01,,0,,,Building_8,07/05/2020 06:30
HM-RW-01,,,87.61,,Building_5,07/05/2020 06:30
ACBTX4  MAINS INCOMER,61,,,,Building_10,07/05/2020 06:30
CHP Heat Meter HM-D-01,1470,,,,Energy Centre,07/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 06:30
CHP Heat Meter HM-D-01,,108.56,,,Energy Centre,07/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,,,69.98,Energy Centre,07/05/2020 06:30
HM-TG-03,,,89.765,,Building_14,07/05/2020 06:30
ACBTX3  MAINS INCOMER TX3,95,,,,Building_10,07/05/2020 06:30
Level 4 IT,1,,,,Building_10,07/05/2020 06:30
Level 4 Lighting,1,,,,Building_10,07/05/2020 06:30
HM-JW-01,,0,,,Building_3,07/05/2020 06:30
AHU,56,,,,Building_10,07/05/2020 06:30
PEC Labs,1,,,,Building_10,07/05/2020 06:30
HM-HW-01,,,88.885,,Building2,07/05/2020 06:30
IT Communications,6,,,,Building_10,07/05/2020 06:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,07/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,,,,70.93,Energy Centre,07/05/2020 06:30
MCP11 - CMAC cooling AHUs,5,,,,Building_10,07/05/2020 06:30
Level 4 Small Power,3,,,,Building_10,07/05/2020 06:30
Level 9 L&P,1,,,,Building_10,07/05/2020 06:30
HM-SU-01,0,,,,Building_8,07/05/2020 06:30
DH Heat Meter HM-H-01,,242.31,,,Energy Centre,07/05/2020 06:30
ACB TX1 MAIN INCOMER,17,,,,Building_10,07/05/2020 06:30
HM-TG-02,9.2,,,,Building_14,07/05/2020 06:30
HM-TG-01,130,,,,Building_14,07/05/2020 06:30
MCCBA1 PV SUPPLY,3,,,,Building_10,07/05/2020 06:30
HM-JW-01,,,90.11,,Building_3,07/05/2020 06:30
ACB1 TX6 MAIN INCOMER,2,,,,Building_10,07/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 06:30
HM-HD-01,,,89.825,,Building_13,07/05/2020 06:30
 Lifts,1,,,,Building_10,07/05/2020 06:30
HM-SC-01,50,,,,Building_11,07/05/2020 06:30
HM-TG-02,,,,55.035,Building_14,07/05/2020 06:30
HM-GH-01,,,89.185,,Building_12,07/05/2020 06:30
HM-JA-01,,,89.915,,Building_4,07/05/2020 06:30
FHR Labs,2,,,,Building_10,07/05/2020 06:30
HM-RC-01,,,,55.94,Building_6,07/05/2020 06:30
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 06:30
Small Power,20,,,,Building_10,07/05/2020 06:30
Chillers,28,,,,Building_10,07/05/2020 06:30
HM-TG-01,,,,71.215,Building_14,07/05/2020 06:30
HM-JW-01,,,,67.36,Building_3,07/05/2020 06:30
HM-HD-01,15.9,,,,Building_13,07/05/2020 06:30
Workshops,1,,,,Building_10,07/05/2020 07:00
HM-HD-01,,0,,,Building_13,07/05/2020 07:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,07/05/2020 07:00
MCP11 - CMAC cooling AHUs,5,,,,Building_10,07/05/2020 07:00
CHP Heat Meter HM-D-01,,,91.515,,Energy Centre,07/05/2020 07:00
SCA Labs,2,,,,Building_10,07/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 07:00
HM-HW-01,,,,72.205,Building2,07/05/2020 07:00
Level 4 Power Demand,0,,,,Building_10,07/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,,80.44,,Energy Centre,07/05/2020 07:00
HM-ST-01,,,,75.685,Building_7,07/05/2020 07:00
AHU,54,,,,Building_10,07/05/2020 07:00
HM-JA-01,75,,,,Building_4,07/05/2020 07:00
ILC Labs,1,,,,Building_10,07/05/2020 07:00
 Lighting,4,,,,Building_10,07/05/2020 07:00
DH Heat Meter HM-H-01,2730,,,,Energy Centre,07/05/2020 07:00
HM-CU-01,,,88.11,,Building_1,07/05/2020 07:00
HM-JW-01,,,,73.345,Building_3,07/05/2020 07:00
HM-TG-01,250,,,,Building_14,07/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 07:00
CHP Heat Meter HM-D-01,,,,70.225,Energy Centre,07/05/2020 07:00
HM-TI-01,190,,,,Building_10,07/05/2020 07:00
HM-GH-01,,,90.185,,Building_12,07/05/2020 07:00
Level 4 Lighting,1,,,,Building_10,07/05/2020 07:00
HM-GH-01,250,,,,Building_12,07/05/2020 07:00
Mechanical Plant,104,,,,Building_10,07/05/2020 07:00
ACB TX2 MAIN INCOMER,30,,,,Building_10,07/05/2020 07:00
HM-SU-01,,0,,,Building_8,07/05/2020 07:00
HM-SU-01,,,15.81,,Building_8,07/05/2020 07:00
HM-TI-01,,,89.98,,Building_10,07/05/2020 07:00
CHP Heat Meter HM-D-01,,108.69,,,Energy Centre,07/05/2020 07:00
HM-SC-01,70,,,,Building_11,07/05/2020 07:00
HM-SC-01,,,,68.73,Building_11,07/05/2020 07:00
MCP10 - CMAC heating AHUs,3,,,,Building_10,07/05/2020 07:00
HM-TG-02,,,90.105,,Building_14,07/05/2020 07:00
BIO Labs,0,,,,Building_10,07/05/2020 07:00
HM-HW-01,150,,,,Building2,07/05/2020 07:00
HM-TG-03,6.4,,,,Building_14,07/05/2020 07:00
ACB1 TX5 MAIN INCOMER,1,,,,Building_10,07/05/2020 07:00
ACBTX3  MAINS INCOMER TX3,96,,,,Building_10,07/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,49.75,,,Energy Centre,07/05/2020 07:00
HM-RC-01,,,,55.58,Building_6,07/05/2020 07:00
CMAC Lighting,0.31,,,,Building_10,07/05/2020 07:00
HM-TG-03,,,,57.26,Building_14,07/05/2020 07:00
HM-JW-01,60,,,,Building_3,07/05/2020 07:00
CHP Heat Meter HM-D-01,1530,,,,Energy Centre,07/05/2020 07:00
HM-ST-01,,0,,,Building_7,07/05/2020 07:00
HM-HD-01,18.1,,,,Building_13,07/05/2020 07:00
HM-CU-01,,,,73.67,Building_1,07/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,,,68.705,Energy Centre,07/05/2020 07:00
HM-TG-01,,16.04,,,Building_14,07/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,,,36.27,,Energy Centre,07/05/2020 07:00
HM-SU-01,0,,,,Building_8,07/05/2020 07:00
ACBTX4  MAINS INCOMER,61,,,,Building_10,07/05/2020 07:00
HM-TI-01,,0,,,Building_10,07/05/2020 07:00
DH Heat Meter HM-H-01,,155.305,,,Energy Centre,07/05/2020 07:00
Level 4 IT,2,,,,Building_10,07/05/2020 07:00
Kitchens,0,,,,Building_10,07/05/2020 07:00
HM-TI-01,,,,73.345,Building_10,07/05/2020 07:00
 Labs,7,,,,Building_10,07/05/2020 07:00
HM-GH-01,,0,,,Building_12,07/05/2020 07:00
CMAC Power,1,,,,Building_10,07/05/2020 07:00
IOP Labs,0,,,,Building_10,07/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,,,69.12,Energy Centre,07/05/2020 07:00
HM-ST-01,,,89.1,,Building_7,07/05/2020 07:00
HM-RC-01,,,90.81,,Building_6,07/05/2020 07:00
IT Communications,8,,,,Building_10,07/05/2020 07:00
HM-RC-01,430,,,,Building_6,07/05/2020 07:00
SHD Labs,2,,,,Building_10,07/05/2020 07:00
HM-HW-01,,0,,,Building2,07/05/2020 07:00
Heating pumps,40,,,,Building_10,07/05/2020 07:00
HM-TG-02,8.9,,,,Building_14,07/05/2020 07:00
Small Power,16,,,,Building_10,07/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 07:00
HM-ST-01,120,,,,Building_7,07/05/2020 07:00
HM-TG-03,,0.348,,,Building_14,07/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,80,,,,Energy Centre,07/05/2020 07:00
Level 4 Total Power Demand,12720,,,,Building_10,07/05/2020 07:00
HM-HD-01,,,,73.74,Building_13,07/05/2020 07:00
FHR Labs,0,,,,Building_10,07/05/2020 07:00
HM-SC-01,,0,,,Building_11,07/05/2020 07:00
HM-TG-01,,,90.72,,Building_14,07/05/2020 07:00
HM-JW-01,,0,,,Building_3,07/05/2020 07:00
DH Heat Meter HM-H-01,,,,69.06,Energy Centre,07/05/2020 07:00
Fume Cupboard Extracts,5,,,,Building_10,07/05/2020 07:00
HM-JW-01,,,90.315,,Building_3,07/05/2020 07:00
Chillers,32,,,,Building_10,07/05/2020 07:00
PEC Labs,1,,,,Building_10,07/05/2020 07:00
HM-SU-01,,,,13.67,Building_8,07/05/2020 07:00
HM-RW-01,,,88.375,,Building_5,07/05/2020 07:00
ACB TX1 MAIN INCOMER,17,,,,Building_10,07/05/2020 07:00
DH Heat Meter HM-H-01,,,90.77,,Energy Centre,07/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 07:00
Level 9 L&P,0,,,,Building_10,07/05/2020 07:00
HM-HD-01,,,88.475,,Building_13,07/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,,18.22,,Energy Centre,07/05/2020 07:00
HM-JA-01,,,89.915,,Building_4,07/05/2020 07:00
HM-CU-01,,0,,,Building_1,07/05/2020 07:00
HM-TG-01,,,,70.08,Building_14,07/05/2020 07:00
 Lifts,0,,,,Building_10,07/05/2020 07:00
HM-TG-02,,0.461,,,Building_14,07/05/2020 07:00
Level 4 Small Power,3,,,,Building_10,07/05/2020 07:00
ABP Labs,1,,,,Building_10,07/05/2020 07:00
HM-RW-01,196,,,,Building_5,07/05/2020 07:00
HM-RW-01,,,,67.815,Building_5,07/05/2020 07:00
HM-TG-02,,,,54.99,Building_14,07/05/2020 07:00
HM-JA-01,,,,76.08,Building_4,07/05/2020 07:00
Auditoriums,3,,,,Building_10,07/05/2020 07:00
HM-RC-01,,22.68,,,Building_6,07/05/2020 07:00
HM-RW-01,,10.78,,,Building_5,07/05/2020 07:00
HM-SC-01,,,88.27,,Building_11,07/05/2020 07:00
HM-GH-01,,,,73.37,Building_12,07/05/2020 07:00
HM-TG-03,,,90.08,,Building_14,07/05/2020 07:00
HM-HW-01,,,90.095,,Building2,07/05/2020 07:00
HM-CU-01,177,,,,Building_1,07/05/2020 07:00
MCCBA1 PV SUPPLY,4,,,,Building_10,07/05/2020 07:00
HM-JA-01,,40.655,,,Building_4,07/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,,,,67.505,Energy Centre,07/05/2020 07:00
HM-SC-01,20,,,,Building_11,07/05/2020 07:30
HM-HD-01,,,86.99,,Building_13,07/05/2020 07:30
ILC Labs,1,,,,Building_10,07/05/2020 07:30
HM-RC-01,,,90.43,,Building_6,07/05/2020 07:30
HM-ST-01,130,,,,Building_7,07/05/2020 07:30
SCA Labs,4,,,,Building_10,07/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,,,67.88,Energy Centre,07/05/2020 07:30
DH Heat Meter HM-H-01,,,,69.115,Energy Centre,07/05/2020 07:30
HM-TI-01,,27.17,,,Building_10,07/05/2020 07:30
HM-TG-01,,16.04,,,Building_14,07/05/2020 07:30
HM-SU-01,,,,13.59,Building_8,07/05/2020 07:30
HM-RW-01,,0,,,Building_5,07/05/2020 07:30
BIO Labs,1,,,,Building_10,07/05/2020 07:30
Level 4 Lighting,1,,,,Building_10,07/05/2020 07:30
 Lighting,12,,,,Building_10,07/05/2020 07:30
MCP10 - CMAC heating AHUs,2.8,,,,Building_10,07/05/2020 07:30
MCCBA1 PV SUPPLY,6,,,,Building_10,07/05/2020 07:30
HM-SU-01,,0,,,Building_8,07/05/2020 07:30
HM-TG-03,,,,57.02,Building_14,07/05/2020 07:30
CMAC Lighting,0.733,,,,Building_10,07/05/2020 07:30
HM-CU-01,,,90.195,,Building_1,07/05/2020 07:30
Level 4 Total Power Demand,12705,,,,Building_10,07/05/2020 07:30
Level 4 Power Demand,0,,,,Building_10,07/05/2020 07:30
HM-HW-01,,,90.46,,Building2,07/05/2020 07:30
HM-RW-01,,,,68.36,Building_5,07/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,07/05/2020 07:30
HM-RC-01,570,,,,Building_6,07/05/2020 07:30
Workshops,2,,,,Building_10,07/05/2020 07:30
HM-CU-01,,,,73.47,Building_1,07/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,,,67.125,Energy Centre,07/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,,,67.055,Energy Centre,07/05/2020 07:30
ACB TX2 MAIN INCOMER,32,,,,Building_10,07/05/2020 07:30
HM-JA-01,,0,,,Building_4,07/05/2020 07:30
IT Communications,9,,,,Building_10,07/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 07:30
ACB1 TX6 MAIN INCOMER,2,,,,Building_10,07/05/2020 07:30
HM-SU-01,0,,,,Building_8,07/05/2020 07:30
HM-JW-01,60,,,,Building_3,07/05/2020 07:30
HM-TG-03,,,89.72,,Building_14,07/05/2020 07:30
Mechanical Plant,102,,,,Building_10,07/05/2020 07:30
Chillers,26,,,,Building_10,07/05/2020 07:30
Kitchens,1,,,,Building_10,07/05/2020 07:30
CMAC Power,3,,,,Building_10,07/05/2020 07:30
HM-CU-01,,8.985,,,Building_1,07/05/2020 07:30
MCP11 - CMAC cooling AHUs,5,,,,Building_10,07/05/2020 07:30
HM-SC-01,,,88.22,,Building_11,07/05/2020 07:30
HM-JW-01,,0,,,Building_3,07/05/2020 07:30
HM-CU-01,157,,,,Building_1,07/05/2020 07:30
HM-SC-01,,0,,,Building_11,07/05/2020 07:30
HM-TI-01,,,,71.92,Building_10,07/05/2020 07:30
CHP Heat Meter HM-D-01,,,91.265,,Energy Centre,07/05/2020 07:30
 Lifts,0,,,,Building_10,07/05/2020 07:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,07/05/2020 07:30
HM-GH-01,,0,,,Building_12,07/05/2020 07:30
HM-TG-02,,,,55.15,Building_14,07/05/2020 07:30
Level 4 Small Power,1,,,,Building_10,07/05/2020 07:30
HM-HD-01,,0,,,Building_13,07/05/2020 07:30
HM-SU-01,,,15.745,,Building_8,07/05/2020 07:30
HM-HW-01,,0,,,Building2,07/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,07/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,,35.375,,Energy Centre,07/05/2020 07:30
IOP Labs,0,,,,Building_10,07/05/2020 07:30
HM-TI-01,,,90.225,,Building_10,07/05/2020 07:30
Heating pumps,39,,,,Building_10,07/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 07:30
SHD Labs,2,,,,Building_10,07/05/2020 07:30
HM-HW-01,,,,71.435,Building2,07/05/2020 07:30
 Labs,11,,,,Building_10,07/05/2020 07:30
ACBTX3  MAINS INCOMER TX3,95,,,,Building_10,07/05/2020 07:30
HM-TG-03,6.4,,,,Building_14,07/05/2020 07:30
DH Heat Meter HM-H-01,,,90.42,,Energy Centre,07/05/2020 07:30
AHU,54,,,,Building_10,07/05/2020 07:30
HM-HW-01,75,,,,Building2,07/05/2020 07:30
DH Heat Meter HM-H-01,,148.865,,,Energy Centre,07/05/2020 07:30
HM-TG-03,,0.351,,,Building_14,07/05/2020 07:30
HM-HD-01,8.3,,,,Building_13,07/05/2020 07:30
Fume Cupboard Extracts,6,,,,Building_10,07/05/2020 07:30
FHR Labs,0,,,,Building_10,07/05/2020 07:30
CHP Heat Meter HM-D-01,,108.655,,,Energy Centre,07/05/2020 07:30
HM-HD-01,,,,72.09,Building_13,07/05/2020 07:30
HM-JW-01,,,,73.345,Building_3,07/05/2020 07:30
HM-ST-01,,0,,,Building_7,07/05/2020 07:30
HM-RC-01,,,,53.225,Building_6,07/05/2020 07:30
HM-ST-01,,,,75.2,Building_7,07/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,,69.805,,Energy Centre,07/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 07:30
HM-JW-01,,,90.315,,Building_3,07/05/2020 07:30
HM-TG-01,,,90.625,,Building_14,07/05/2020 07:30
HM-JA-01,,,89.89,,Building_4,07/05/2020 07:30
PEC Labs,1,,,,Building_10,07/05/2020 07:30
Auditoriums,2,,,,Building_10,07/05/2020 07:30
HM-GH-01,145,,,,Building_12,07/05/2020 07:30
Level 4 IT,2,,,,Building_10,07/05/2020 07:30
Level 9 L&P,1,,,,Building_10,07/05/2020 07:30
HM-GH-01,,,,73.495,Building_12,07/05/2020 07:30
HM-RC-01,,11.58,,,Building_6,07/05/2020 07:30
HM-JA-01,220,,,,Building_4,07/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,,18.2,,Energy Centre,07/05/2020 07:30
ACB TX1 MAIN INCOMER,18,,,,Building_10,07/05/2020 07:30
ABP Labs,2,,,,Building_10,07/05/2020 07:30
HM-TG-02,,0.473,,,Building_14,07/05/2020 07:30
DH Heat Meter HM-H-01,2510,,,,Energy Centre,07/05/2020 07:30
CHP Heat Meter HM-D-01,1600,,,,Energy Centre,07/05/2020 07:30
HM-RW-01,,,89.975,,Building_5,07/05/2020 07:30
HM-ST-01,,,90.2,,Building_7,07/05/2020 07:30
HM-TG-02,,,89.8,,Building_14,07/05/2020 07:30
HM-TG-01,,,,70.51,Building_14,07/05/2020 07:30
ACBTX4  MAINS INCOMER,56,,,,Building_10,07/05/2020 07:30
CHP Heat Meter HM-D-01,,,,68.9,Energy Centre,07/05/2020 07:30
HM-TI-01,280,,,,Building_10,07/05/2020 07:30
HM-JA-01,,,,75.405,Building_4,07/05/2020 07:30
HM-RW-01,199,,,,Building_5,07/05/2020 07:30
Small Power,17,,,,Building_10,07/05/2020 07:30
HM-TG-02,8.7,,,,Building_14,07/05/2020 07:30
HM-GH-01,,,89.96,,Building_12,07/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 07:30
HM-TG-01,230,,,,Building_14,07/05/2020 07:30
HM-SC-01,,,,69.53,Building_11,07/05/2020 07:30
HM-GH-01,,,,73.495,Building_12,07/05/2020 08:00
HM-SC-01,,,88.57,,Building_11,07/05/2020 08:00
SCA Labs,4,,,,Building_10,07/05/2020 08:00
HM-GH-01,,,89.96,,Building_12,07/05/2020 08:00
HM-HD-01,,,86.99,,Building_13,07/05/2020 08:00
HM-CU-01,,,,73.085,Building_1,07/05/2020 08:00
CMAC Power,1,,,,Building_10,07/05/2020 08:00
HM-RC-01,,,89.85,,Building_6,07/05/2020 08:00
HM-ST-01,130,,,,Building_7,07/05/2020 08:00
HM-ST-01,,,,74.89,Building_7,07/05/2020 08:00
HM-GH-01,,0,,,Building_12,07/05/2020 08:00
HM-TI-01,,,89.895,,Building_10,07/05/2020 08:00
ACBTX4  MAINS INCOMER,59,,,,Building_10,07/05/2020 08:00
HM-TI-01,290,,,,Building_10,07/05/2020 08:00
DH Heat Meter HM-H-01,,169.175,,,Energy Centre,07/05/2020 08:00
HM-SU-01,,,15.71,,Building_8,07/05/2020 08:00
HM-JW-01,,,,74.015,Building_3,07/05/2020 08:00
HM-SC-01,,,,70.82,Building_11,07/05/2020 08:00
HM-TG-02,,,88.97,,Building_14,07/05/2020 08:00
Boiler 1 Heat Meter HM-A-01,1005,,,,Energy Centre,07/05/2020 08:00
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 08:00
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 08:00
MCCBA1 PV SUPPLY,10,,,,Building_10,07/05/2020 08:00
HM-HW-01,75,,,,Building2,07/05/2020 08:00
 Labs,12,,,,Building_10,07/05/2020 08:00
HM-SC-01,60,,,,Building_11,07/05/2020 08:00
HM-HW-01,,0,,,Building2,07/05/2020 08:00
BIO Labs,1,,,,Building_10,07/05/2020 08:00
Level 4 Power Demand,0,,,,Building_10,07/05/2020 08:00
HM-JW-01,100,,,,Building_3,07/05/2020 08:00
HM-TG-03,,,88.835,,Building_14,07/05/2020 08:00
HM-HD-01,8.3,,,,Building_13,07/05/2020 08:00
HM-RW-01,,,90.285,,Building_5,07/05/2020 08:00
 Lighting,7,,,,Building_10,07/05/2020 08:00
HM-RW-01,,0,,,Building_5,07/05/2020 08:00
Small Power,19,,,,Building_10,07/05/2020 08:00
HM-HW-01,,,,71.435,Building2,07/05/2020 08:00
HM-JA-01,180,,,,Building_4,07/05/2020 08:00
HM-CU-01,,,89.425,,Building_1,07/05/2020 08:00
Boiler 1 Heat Meter HM-A-01,,,,68.65,Energy Centre,07/05/2020 08:00
ACBTX3  MAINS INCOMER TX3,103,,,,Building_10,07/05/2020 08:00
Level 4 IT,1,,,,Building_10,07/05/2020 08:00
ACB TX1 MAIN INCOMER,20,,,,Building_10,07/05/2020 08:00
DH Heat Meter HM-H-01,1140,,,,Energy Centre,07/05/2020 08:00
HM-JA-01,,0,,,Building_4,07/05/2020 08:00
HM-CU-01,47.5,,,,Building_1,07/05/2020 08:00
HM-SC-01,,0,,,Building_11,07/05/2020 08:00
HM-GH-01,145,,,,Building_12,07/05/2020 08:00
HM-RC-01,,0,,,Building_6,07/05/2020 08:00
Mechanical Plant,116,,,,Building_10,07/05/2020 08:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 08:00
HM-TI-01,,,,72.93,Building_10,07/05/2020 08:00
Boiler 1 Heat Meter HM-A-01,,116.675,,,Energy Centre,07/05/2020 08:00
AHU,62,,,,Building_10,07/05/2020 08:00
HM-SU-01,0,,,,Building_8,07/05/2020 08:00
CHP Heat Meter HM-D-01,820,,,,Energy Centre,07/05/2020 08:00
HM-SU-01,,,,13.55,Building_8,07/05/2020 08:00
HM-TG-01,,0,,,Building_14,07/05/2020 08:00
Auditoriums,2,,,,Building_10,07/05/2020 08:00
HM-TI-01,,47.39,,,Building_10,07/05/2020 08:00
HM-JW-01,,0,,,Building_3,07/05/2020 08:00
Boiler 2 Heat Meter HM-B-01,,,,67.775,Energy Centre,07/05/2020 08:00
Boiler 2 Heat Meter HM-B-01,,,18.395,,Energy Centre,07/05/2020 08:00
IOP Labs,0,,,,Building_10,07/05/2020 08:00
Kitchens,1,,,,Building_10,07/05/2020 08:00
SHD Labs,3,,,,Building_10,07/05/2020 08:00
HM-RC-01,,,,52.77,Building_6,07/05/2020 08:00
HM-HD-01,,,,72.09,Building_13,07/05/2020 08:00
HM-JA-01,,,,75.27,Building_4,07/05/2020 08:00
HM-TG-01,,,,71.625,Building_14,07/05/2020 08:00
CHP Heat Meter HM-D-01,,,91.33,,Energy Centre,07/05/2020 08:00
HM-HW-01,,,90.46,,Building2,07/05/2020 08:00
HM-RW-01,174,,,,Building_5,07/05/2020 08:00
HM-CU-01,,8.985,,,Building_1,07/05/2020 08:00
HM-TG-03,,0.351,,,Building_14,07/05/2020 08:00
Workshops,1,,,,Building_10,07/05/2020 08:00
MCP11 - CMAC cooling AHUs,5.8,,,,Building_10,07/05/2020 08:00
 Lifts,0,,,,Building_10,07/05/2020 08:00
ILC Labs,0,,,,Building_10,07/05/2020 08:00
HM-TG-02,9.6,,,,Building_14,07/05/2020 08:00
Heating pumps,42,,,,Building_10,07/05/2020 08:00
MCP10 - CMAC heating AHUs,2.6,,,,Building_10,07/05/2020 08:00
HM-TG-01,210,,,,Building_14,07/05/2020 08:00
HM-ST-01,,0,,,Building_7,07/05/2020 08:00
FHR Labs,0,,,,Building_10,07/05/2020 08:00
HM-TG-03,,,,57.24,Building_14,07/05/2020 08:00
DH Heat Meter HM-H-01,,,,69.425,Energy Centre,07/05/2020 08:00
Level 4 Lighting,1,,,,Building_10,07/05/2020 08:00
Boiler 3 Heat Meter HM-C-01,,,34.865,,Energy Centre,07/05/2020 08:00
HM-TG-01,,,88.535,,Building_14,07/05/2020 08:00
Level 4 Small Power,3,,,,Building_10,07/05/2020 08:00
HM-SU-01,,0,,,Building_8,07/05/2020 08:00
Level 9 L&P,1,,,,Building_10,07/05/2020 08:00
Boiler 3 Heat Meter HM-C-01,,,,66.94,Energy Centre,07/05/2020 08:00
HM-RW-01,,,,68.86,Building_5,07/05/2020 08:00
ACB TX2 MAIN INCOMER,35,,,,Building_10,07/05/2020 08:00
PEC Labs,3,,,,Building_10,07/05/2020 08:00
HM-HD-01,,0,,,Building_13,07/05/2020 08:00
HM-RC-01,560,,,,Building_6,07/05/2020 08:00
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,07/05/2020 08:00
HM-JW-01,,,89.245,,Building_3,07/05/2020 08:00
CHP Heat Meter HM-D-01,,108.075,,,Energy Centre,07/05/2020 08:00
CMAC Lighting,0.805,,,,Building_10,07/05/2020 08:00
Boiler 1 Heat Meter HM-A-01,,,79.22,,Energy Centre,07/05/2020 08:00
ABP Labs,2,,,,Building_10,07/05/2020 08:00
CHP Heat Meter HM-D-01,,,,69.075,Energy Centre,07/05/2020 08:00
HM-ST-01,,,90.535,,Building_7,07/05/2020 08:00
Level 4 Total Power Demand,12960,,,,Building_10,07/05/2020 08:00
HM-TG-03,6.8,,,,Building_14,07/05/2020 08:00
Chillers,33,,,,Building_10,07/05/2020 08:00
HM-TG-02,,0.456,,,Building_14,07/05/2020 08:00
Fume Cupboard Extracts,6,,,,Building_10,07/05/2020 08:00
IT Communications,10,,,,Building_10,07/05/2020 08:00
ACB1 TX6 MAIN INCOMER,2,,,,Building_10,07/05/2020 08:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 08:00
HM-JA-01,,,89.505,,Building_4,07/05/2020 08:00
DH Heat Meter HM-H-01,,,90.015,,Energy Centre,07/05/2020 08:00
HM-TG-02,,,,55.235,Building_14,07/05/2020 08:00
Workshops,0,,,,Building_10,07/05/2020 08:30
HM-TI-01,170,,,,Building_10,07/05/2020 08:30
HM-JW-01,90,,,,Building_3,07/05/2020 08:30
Level 4 Total Power Demand,13185,,,,Building_10,07/05/2020 08:30
HM-JW-01,,0,,,Building_3,07/05/2020 08:30
Boiler 1 Heat Meter HM-A-01,,,79.22,,Energy Centre,07/05/2020 08:30
HM-TG-03,,0.34,,,Building_14,07/05/2020 08:30
ACB TX1 MAIN INCOMER,17,,,,Building_10,07/05/2020 08:30
 Lifts,1,,,,Building_10,07/05/2020 08:30
HM-RW-01,189,,,,Building_5,07/05/2020 08:30
HM-TG-03,,,,57.355,Building_14,07/05/2020 08:30
HM-RC-01,470,,,,Building_6,07/05/2020 08:30
 Labs,13,,,,Building_10,07/05/2020 08:30
